업종명_통합,트렌드_키워드,기간,검색량_비율
한식-해물/생선,에어프라이어 생선구이,2023-03-20,59.56175
한식-해물/생선,에어프라이어 생선구이,2023-03-27,65.53784
한식-해물/생선,에어프라이어 생선구이,2023-04-03,74.10358
한식-해물/생선,에어프라이어 생선구이,2023-04-10,51.59362
한식-해물/생선,에어프라이어 생선구이,2023-04-17,15.53784
한식-해물/생선,에어프라이어 생선구이,2023-04-24,18.32669
한식-해물/생선,에어프라이어 생선구이,2023-05-01,20.71713
한식-해물/생선,에어프라이어 생선구이,2023-05-08,15.13944
한식-해물/생선,에어프라이어 생선구이,2023-05-15,40.83665
한식-해물/생선,에어프라이어 생선구이,2023-05-22,11.55378
한식-해물/생선,에어프라이어 생선구이,2023-05-29,11.15537
한식-해물/생선,에어프라이어 생선구이,2023-06-05,12.5498
한식-해물/생선,에어프라이어 생선구이,2023-06-12,17.33067
한식-해물/생선,에어프라이어 생선구이,2023-06-19,41.43426
한식-해물/생선,에어프라이어 생선구이,2023-06-26,34.26294
한식-해물/생선,에어프라이어 생선구이,2023-07-03,40.23904
한식-해물/생선,에어프라이어 생선구이,2023-07-10,52.19123
한식-해물/생선,에어프라이어 생선구이,2023-07-17,52.58964
한식-해물/생선,에어프라이어 생선구이,2023-07-24,54.58167
한식-해물/생선,에어프라이어 생선구이,2023-07-31,52.19123
한식-해물/생선,에어프라이어 생선구이,2023-08-07,48.00796
한식-해물/생선,에어프라이어 생선구이,2023-08-14,43.02788
한식-해물/생선,에어프라이어 생선구이,2023-08-21,65.93625
한식-해물/생선,에어프라이어 생선구이,2023-08-28,55.57768
한식-해물/생선,에어프라이어 생선구이,2023-09-04,61.35458
한식-해물/생선,에어프라이어 생선구이,2023-09-11,61.35458
한식-해물/생선,에어프라이어 생선구이,2023-09-18,69.3227
한식-해물/생선,에어프라이어 생선구이,2023-09-25,62.749
한식-해물/생선,에어프라이어 생선구이,2023-10-02,64.94023
한식-해물/생선,에어프라이어 생선구이,2023-10-09,51.59362
한식-해물/생선,에어프라이어 생선구이,2023-10-16,54.38247
한식-해물/생선,에어프라이어 생선구이,2023-10-23,59.76095
한식-해물/생선,에어프라이어 생선구이,2023-10-30,51.79282
한식-해물/생선,에어프라이어 생선구이,2023-11-06,36.85258
한식-해물/생선,에어프라이어 생선구이,2023-11-13,14.74103
한식-해물/생선,에어프라이어 생선구이,2023-11-20,16.73306
한식-해물/생선,에어프라이어 생선구이,2023-11-27,16.73306
한식-해물/생선,에어프라이어 생선구이,2023-12-04,27.68924
한식-해물/생선,에어프라이어 생선구이,2023-12-11,65.53784
한식-해물/생선,에어프라이어 생선구이,2023-12-18,73.70517
한식-해물/생선,에어프라이어 생선구이,2023-12-25,77.09163
한식-해물/생선,에어프라이어 생선구이,2024-01-01,89.04382
한식-해물/생선,에어프라이어 생선구이,2024-01-08,99.80079
한식-해물/생선,에어프라이어 생선구이,2024-01-15,69.3227
한식-해물/생선,에어프라이어 생선구이,2024-01-22,21.31474
한식-해물/생선,에어프라이어 생선구이,2024-01-29,25.2988
한식-해물/생선,에어프라이어 생선구이,2024-02-05,22.11155
한식-해물/생선,에어프라이어 생선구이,2024-02-12,28.48605
한식-해물/생선,에어프라이어 생선구이,2024-02-19,73.90438
한식-해물/생선,에어프라이어 생선구이,2024-02-26,32.07171
한식-해물/생선,에어프라이어 생선구이,2024-03-04,11.75298
한식-해물/생선,에어프라이어 생선구이,2024-03-11,19.72111
한식-해물/생선,에어프라이어 생선구이,2024-03-18,15.93625
한식-해물/생선,에어프라이어 생선구이,2024-03-25,39.64143
한식-해물/생선,에어프라이어 생선구이,2024-04-01,54.58167
한식-해물/생선,에어프라이어 생선구이,2024-04-08,56.7729
한식-해물/생선,에어프라이어 생선구이,2024-04-15,26.29482
한식-해물/생선,에어프라이어 생선구이,2024-04-22,14.34262
한식-해물/생선,에어프라이어 생선구이,2024-04-29,13.34661
한식-해물/생선,에어프라이어 생선구이,2024-05-06,9.96015
한식-해물/생선,에어프라이어 생선구이,2024-05-13,21.91235
한식-해물/생선,에어프라이어 생선구이,2024-05-20,35.45816
한식-해물/생선,에어프라이어 생선구이,2024-05-27,40.63745
한식-해물/생선,에어프라이어 생선구이,2024-06-03,45.81673
한식-해물/생선,에어프라이어 생선구이,2024-06-10,50.3984
한식-해물/생선,에어프라이어 생선구이,2024-06-17,45.41832
한식-해물/생선,에어프라이어 생선구이,2024-06-24,58.96414
한식-해물/생선,에어프라이어 생선구이,2024-07-01,56.3745
한식-해물/생선,에어프라이어 생선구이,2024-07-08,35.05976
한식-해물/생선,에어프라이어 생선구이,2024-07-15,9.56175
한식-해물/생선,에어프라이어 생선구이,2024-07-22,14.54183
한식-해물/생선,에어프라이어 생선구이,2024-07-29,12.9482
한식-해물/생선,에어프라이어 생선구이,2024-08-05,26.29482
한식-해물/생선,에어프라이어 생선구이,2024-08-12,47.21115
한식-해물/생선,에어프라이어 생선구이,2024-08-19,53.58565
한식-해물/생선,에어프라이어 생선구이,2024-08-26,69.72111
한식-해물/생선,에어프라이어 생선구이,2024-09-02,69.92031
한식-해물/생선,에어프라이어 생선구이,2024-09-09,57.96812
한식-해물/생선,에어프라이어 생선구이,2024-09-16,65.93625
한식-해물/생선,에어프라이어 생선구이,2024-09-23,46.21513
한식-해물/생선,에어프라이어 생선구이,2024-09-30,58.36653
한식-해물/생선,에어프라이어 생선구이,2024-10-07,68.72509
한식-해물/생선,에어프라이어 생선구이,2024-10-14,54.18326
한식-해물/생선,에어프라이어 생선구이,2024-10-21,14.34262
한식-해물/생선,에어프라이어 생선구이,2024-10-28,11.75298
한식-해물/생선,에어프라이어 생선구이,2024-11-04,20.31872
한식-해물/생선,에어프라이어 생선구이,2024-11-11,19.1235
한식-해물/생선,에어프라이어 생선구이,2024-11-18,43.42629
한식-해물/생선,에어프라이어 생선구이,2024-11-25,58.16733
한식-해물/생선,에어프라이어 생선구이,2024-12-02,55.17928
한식-해물/생선,에어프라이어 생선구이,2024-12-09,48.60557
한식-해물/생선,에어프라이어 생선구이,2024-12-16,18.12749
한식-해물/생선,에어프라이어 생선구이,2024-12-23,12.749
한식-해물/생선,에어프라이어 생선구이,2024-12-30,17.33067
한식-해물/생선,숙성회 전문점,2023-01-09,0.99601
한식-해물/생선,숙성회 전문점,2023-01-30,2.58964
한식-해물/생선,숙성회 전문점,2023-02-13,3.18725
한식-해물/생선,숙성회 전문점,2023-02-27,3.78486
한식-해물/생선,숙성회 전문점,2023-03-13,0.99601
한식-해물/생선,숙성회 전문점,2023-03-20,2.19123
한식-해물/생선,숙성회 전문점,2023-03-27,1.19521
한식-해물/생선,숙성회 전문점,2023-04-17,3.58565
한식-해물/생선,숙성회 전문점,2023-04-24,0.99601
한식-해물/생선,숙성회 전문점,2023-05-08,1.99203
한식-해물/생선,숙성회 전문점,2023-05-15,1.19521
한식-해물/생선,숙성회 전문점,2023-06-19,1.99203
한식-해물/생선,숙성회 전문점,2023-08-07,1.19521
한식-해물/생선,숙성회 전문점,2023-08-28,0.99601
한식-해물/생선,숙성회 전문점,2023-09-11,1.39442
한식-해물/생선,숙성회 전문점,2023-09-25,1.19521
한식-해물/생선,숙성회 전문점,2023-10-02,1.99203
한식-해물/생선,숙성회 전문점,2023-10-30,1.19521
한식-해물/생선,숙성회 전문점,2023-11-27,0.99601
한식-해물/생선,숙성회 전문점,2023-12-04,2.19123
한식-해물/생선,숙성회 전문점,2023-12-11,5.17928
한식-해물/생선,숙성회 전문점,2023-12-18,6.17529
한식-해물/생선,숙성회 전문점,2023-12-25,2.58964
한식-해물/생선,숙성회 전문점,2024-01-08,2.39043
한식-해물/생선,숙성회 전문점,2024-01-15,3.98406
한식-해물/생선,숙성회 전문점,2024-02-12,1.19521
한식-해물/생선,숙성회 전문점,2024-02-26,1.79282
한식-해물/생선,숙성회 전문점,2024-03-04,1.99203
한식-해물/생선,숙성회 전문점,2024-03-11,0.99601
한식-해물/생선,숙성회 전문점,2024-04-01,2.19123
한식-해물/생선,숙성회 전문점,2024-04-08,3.58565
한식-해물/생선,숙성회 전문점,2024-04-15,1.39442
한식-해물/생선,숙성회 전문점,2024-04-29,3.38645
한식-해물/생선,숙성회 전문점,2024-05-06,0.99601
한식-해물/생선,숙성회 전문점,2024-06-10,1.19521
한식-해물/생선,숙성회 전문점,2024-07-22,0.99601
한식-해물/생선,숙성회 전문점,2024-08-05,1.19521
한식-해물/생선,숙성회 전문점,2024-08-12,1.39442
한식-해물/생선,숙성회 전문점,2024-08-19,1.99203
한식-해물/생선,숙성회 전문점,2024-08-26,0.99601
한식-해물/생선,숙성회 전문점,2024-09-02,2.19123
한식-해물/생선,숙성회 전문점,2024-09-16,4.38247
한식-해물/생선,숙성회 전문점,2024-09-23,1.99203
한식-해물/생선,숙성회 전문점,2024-10-07,0.99601
한식-해물/생선,숙성회 전문점,2024-10-14,0.99601
한식-해물/생선,숙성회 전문점,2024-10-28,3.78486
한식-해물/생선,숙성회 전문점,2024-11-04,0.99601
한식-해물/생선,숙성회 전문점,2024-11-11,1.19521
한식-해물/생선,숙성회 전문점,2024-11-18,1.19521
한식-해물/생선,숙성회 전문점,2024-12-16,0.99601
한식-해물/생선,캠핑 해산물 요리,2024-04-22,100.0
한식-해물/생선,제철 해산물 맛집,2024-05-06,0.998
한식-해물/생선,제철 해산물 맛집,2024-05-27,0.998
한식-해물/생선,제철 해산물 맛집,2024-09-23,1.1976
한식-해물/생선,제철 해산물 맛집,2024-10-21,0.998
한식-해물/생선,제철 해산물 맛집,2024-12-16,1.3972
한식-해물/생선,제철 해산물 맛집,2024-12-23,3.99201
한식-해물/생선,제철 해산물 맛집,2024-12-30,0.998
한식-해물/생선,에어프라이어 생선구이,2024-01-01,89.22155
한식-해물/생선,에어프라이어 생선구이,2024-01-08,100.0
한식-해물/생선,에어프라이어 생선구이,2024-01-15,69.46107
한식-해물/생선,에어프라이어 생선구이,2024-01-22,21.35728
한식-해물/생선,에어프라이어 생선구이,2024-01-29,25.3493
한식-해물/생선,에어프라이어 생선구이,2024-02-05,22.15568
한식-해물/생선,에어프라이어 생선구이,2024-02-12,28.54291
한식-해물/생선,에어프라이어 생선구이,2024-02-19,74.05189
한식-해물/생선,에어프라이어 생선구이,2024-02-26,32.13572
한식-해물/생선,에어프라이어 생선구이,2024-03-04,11.77644
한식-해물/생선,에어프라이어 생선구이,2024-03-11,19.76047
한식-해물/생선,에어프라이어 생선구이,2024-03-18,15.96806
한식-해물/생선,에어프라이어 생선구이,2024-03-25,39.72055
한식-해물/생선,에어프라이어 생선구이,2024-04-01,54.69061
한식-해물/생선,에어프라이어 생선구이,2024-04-08,56.88622
한식-해물/생선,에어프라이어 생선구이,2024-04-15,26.3473
한식-해물/생선,에어프라이어 생선구이,2024-04-22,14.37125
한식-해물/생선,에어프라이어 생선구이,2024-04-29,13.37325
한식-해물/생선,에어프라이어 생선구이,2024-05-06,9.98003
한식-해물/생선,에어프라이어 생선구이,2024-05-13,21.95608
한식-해물/생선,에어프라이어 생선구이,2024-05-20,35.52894
한식-해물/생선,에어프라이어 생선구이,2024-05-27,40.71856
한식-해물/생선,에어프라이어 생선구이,2024-06-03,45.90818
한식-해물/생선,에어프라이어 생선구이,2024-06-10,50.499
한식-해물/생선,에어프라이어 생선구이,2024-06-17,45.50898
한식-해물/생선,에어프라이어 생선구이,2024-06-24,59.08183
한식-해물/생선,에어프라이어 생선구이,2024-07-01,56.48702
한식-해물/생선,에어프라이어 생선구이,2024-07-08,35.12974
한식-해물/생선,에어프라이어 생선구이,2024-07-15,9.58083
한식-해물/생선,에어프라이어 생선구이,2024-07-22,14.57085
한식-해물/생선,에어프라이어 생선구이,2024-07-29,12.97405
한식-해물/생선,에어프라이어 생선구이,2024-08-05,26.3473
한식-해물/생선,에어프라이어 생선구이,2024-08-12,47.30538
한식-해물/생선,에어프라이어 생선구이,2024-08-19,53.69261
한식-해물/생선,에어프라이어 생선구이,2024-08-26,69.86027
한식-해물/생선,에어프라이어 생선구이,2024-09-02,70.05988
한식-해물/생선,에어프라이어 생선구이,2024-09-09,58.08383
한식-해물/생선,에어프라이어 생선구이,2024-09-16,66.06786
한식-해물/생선,에어프라이어 생선구이,2024-09-23,46.30738
한식-해물/생선,에어프라이어 생선구이,2024-09-30,58.48303
한식-해물/생선,에어프라이어 생선구이,2024-10-07,68.86227
한식-해물/생선,에어프라이어 생선구이,2024-10-14,54.29141
한식-해물/생선,에어프라이어 생선구이,2024-10-21,14.37125
한식-해물/생선,에어프라이어 생선구이,2024-10-28,11.77644
한식-해물/생선,에어프라이어 생선구이,2024-11-04,20.35928
한식-해물/생선,에어프라이어 생선구이,2024-11-11,19.16167
한식-해물/생선,에어프라이어 생선구이,2024-11-18,43.51297
한식-해물/생선,에어프라이어 생선구이,2024-11-25,58.28343
한식-해물/생선,에어프라이어 생선구이,2024-12-02,55.28942
한식-해물/생선,에어프라이어 생선구이,2024-12-09,48.70259
한식-해물/생선,에어프라이어 생선구이,2024-12-16,18.16367
한식-해물/생선,에어프라이어 생선구이,2024-12-23,12.77445
한식-해물/생선,에어프라이어 생선구이,2024-12-30,17.36526
한식-해물/생선,숙성회 전문점,2024-01-08,2.3952
한식-해물/생선,숙성회 전문점,2024-01-15,3.99201
한식-해물/생선,숙성회 전문점,2024-02-12,1.1976
한식-해물/생선,숙성회 전문점,2024-02-26,1.7964
한식-해물/생선,숙성회 전문점,2024-03-04,1.996
한식-해물/생선,숙성회 전문점,2024-03-11,0.998
한식-해물/생선,숙성회 전문점,2024-04-01,2.1956
한식-해물/생선,숙성회 전문점,2024-04-08,3.59281
한식-해물/생선,숙성회 전문점,2024-04-15,1.3972
한식-해물/생선,숙성회 전문점,2024-04-29,3.39321
한식-해물/생선,숙성회 전문점,2024-05-06,0.998
한식-해물/생선,숙성회 전문점,2024-06-10,1.1976
한식-해물/생선,숙성회 전문점,2024-07-22,0.998
한식-해물/생선,숙성회 전문점,2024-08-05,1.1976
한식-해물/생선,숙성회 전문점,2024-08-12,1.3972
한식-해물/생선,숙성회 전문점,2024-08-19,1.996
한식-해물/생선,숙성회 전문점,2024-08-26,0.998
한식-해물/생선,숙성회 전문점,2024-09-02,2.1956
한식-해물/생선,숙성회 전문점,2024-09-16,4.39121
한식-해물/생선,숙성회 전문점,2024-09-23,1.996
한식-해물/생선,숙성회 전문점,2024-10-07,0.998
한식-해물/생선,숙성회 전문점,2024-10-14,0.998
한식-해물/생선,숙성회 전문점,2024-10-28,3.79241
한식-해물/생선,숙성회 전문점,2024-11-04,0.998
한식-해물/생선,숙성회 전문점,2024-11-11,1.1976
한식-해물/생선,숙성회 전문점,2024-11-18,1.1976
한식-해물/생선,숙성회 전문점,2024-12-16,0.998
한식-해물/생선,캠핑 해산물 요리,2024-04-22,100.0
포장마차,레트로 포장마차,2023-01-09,0.46992
포장마차,레트로 포장마차,2023-05-22,1.31578
포장마차,레트로 포장마차,2023-05-29,0.75187
포장마차,레트로 포장마차,2024-04-29,0.46992
포장마차,레트로 포장마차,2024-06-17,0.46992
포장마차,레트로 포장마차,2024-07-08,0.5639
포장마차,레트로 포장마차,2024-07-15,0.46992
포장마차,레트로 포장마차,2024-09-23,0.65789
포장마차,레트로 포장마차,2024-11-18,0.46992
포장마차,레트로 포장마차,2024-11-25,0.46992
포장마차,감성 포차,2022-12-26,40.97744
포장마차,감성 포차,2023-01-02,40.97744
포장마차,감성 포차,2023-01-09,40.88345
포장마차,감성 포차,2023-01-16,33.55263
포장마차,감성 포차,2023-01-23,32.70676
포장마차,감성 포차,2023-01-30,36.8421
포장마차,감성 포차,2023-02-06,35.99624
포장마차,감성 포차,2023-02-13,38.25187
포장마차,감성 포차,2023-02-20,35.6203
포장마차,감성 포차,2023-02-27,33.36466
포장마차,감성 포차,2023-03-06,31.76691
포장마차,감성 포차,2023-03-13,36.09022
포장마차,감성 포차,2023-03-20,37.5
포장마차,감성 포차,2023-03-27,40.78947
포장마차,감성 포차,2023-04-03,39.28571
포장마차,감성 포차,2023-04-10,43.51503
포장마차,감성 포차,2023-04-17,36.46616
포장마차,감성 포차,2023-04-24,32.23684
포장마차,감성 포차,2023-05-01,35.33834
포장마차,감성 포차,2023-05-08,34.9624
포장마차,감성 포차,2023-05-15,38.62781
포장마차,감성 포차,2023-05-22,100.0
포장마차,감성 포차,2023-05-29,63.25187
포장마차,감성 포차,2023-06-05,41.25939
포장마차,감성 포차,2023-06-12,41.35338
포장마차,감성 포차,2023-06-19,45.5827
포장마차,감성 포차,2023-06-26,42.76315
포장마차,감성 포차,2023-07-03,44.54887
포장마차,감성 포차,2023-07-10,39.66165
포장마차,감성 포차,2023-07-17,39.47368
포장마차,감성 포차,2023-07-24,42.57518
포장마차,감성 포차,2023-07-31,38.34586
포장마차,감성 포차,2023-08-07,41.35338
포장마차,감성 포차,2023-08-14,37.40601
포장마차,감성 포차,2023-08-21,35.6203
포장마차,감성 포차,2023-08-28,40.97744
포장마차,감성 포차,2023-09-04,38.81578
포장마차,감성 포차,2023-09-11,38.43984
포장마차,감성 포차,2023-09-18,38.90977
포장마차,감성 포차,2023-09-25,36.93609
포장마차,감성 포차,2023-10-02,32.70676
포장마차,감성 포차,2023-10-09,35.52631
포장마차,감성 포차,2023-10-16,31.95488
포장마차,감성 포차,2023-10-23,31.48496
포장마차,감성 포차,2023-10-30,35.80827
포장마차,감성 포차,2023-11-06,30.63909
포장마차,감성 포차,2023-11-13,30.63909
포장마차,감성 포차,2023-11-20,34.58646
포장마차,감성 포차,2023-11-27,39.28571
포장마차,감성 포차,2023-12-04,40.78947
포장마차,감성 포차,2023-12-11,36.37218
포장마차,감성 포차,2023-12-18,34.11654
포장마차,감성 포차,2023-12-25,38.90977
포장마차,감성 포차,2024-01-01,40.31954
포장마차,감성 포차,2024-01-08,37.87593
포장마차,감성 포차,2024-01-15,37.78195
포장마차,감성 포차,2024-01-22,33.17669
포장마차,감성 포차,2024-01-29,31.76691
포장마차,감성 포차,2024-02-05,35.52631
포장마차,감성 포차,2024-02-12,33.0827
포장마차,감성 포차,2024-02-19,33.7406
포장마차,감성 포차,2024-02-26,43.60902
포장마차,감성 포차,2024-03-04,37.59398
포장마차,감성 포차,2024-03-11,39.37969
포장마차,감성 포차,2024-03-18,32.98872
포장마차,감성 포차,2024-03-25,33.0827
포장마차,감성 포차,2024-04-01,33.92857
포장마차,감성 포차,2024-04-08,37.12406
포장마차,감성 포차,2024-04-15,32.04887
포장마차,감성 포차,2024-04-22,34.77443
포장마차,감성 포차,2024-04-29,38.53383
포장마차,감성 포차,2024-05-06,36.74812
포장마차,감성 포차,2024-05-13,41.91729
포장마차,감성 포차,2024-05-20,40.22556
포장마차,감성 포차,2024-05-27,36.27819
포장마차,감성 포차,2024-06-03,36.27819
포장마차,감성 포차,2024-06-10,39.9436
포장마차,감성 포차,2024-06-17,41.63533
포장마차,감성 포차,2024-06-24,37.03007
포장마차,감성 포차,2024-07-01,34.49248
포장마차,감성 포차,2024-07-08,35.71428
포장마차,감성 포차,2024-07-15,35.33834
포장마차,감성 포차,2024-07-22,30.16917
포장마차,감성 포차,2024-07-29,35.33834
포장마차,감성 포차,2024-08-05,34.49248
포장마차,감성 포차,2024-08-12,31.39097
포장마차,감성 포차,2024-08-19,34.21052
포장마차,감성 포차,2024-08-26,29.69924
포장마차,감성 포차,2024-09-02,31.10902
포장마차,감성 포차,2024-09-09,33.92857
포장마차,감성 포차,2024-09-16,38.81578
포장마차,감성 포차,2024-09-23,33.0827
포장마차,감성 포차,2024-09-30,30.35714
포장마차,감성 포차,2024-10-07,31.95488
포장마차,감성 포차,2024-10-14,32.42481
포장마차,감성 포차,2024-10-21,26.40977
포장마차,감성 포차,2024-10-28,29.3233
포장마차,감성 포차,2024-11-04,25.84586
포장마차,감성 포차,2024-11-11,27.06766
포장마차,감성 포차,2024-11-18,24.90601
포장마차,감성 포차,2024-11-25,32.14285
포장마차,감성 포차,2024-12-02,27.53759
포장마차,감성 포차,2024-12-09,30.35714
포장마차,감성 포차,2024-12-16,31.76691
포장마차,감성 포차,2024-12-23,33.36466
포장마차,감성 포차,2024-12-30,38.7218
포장마차,실내 포장마차,2022-12-26,15.31954
포장마차,실내 포장마차,2023-01-02,21.61654
포장마차,실내 포장마차,2023-01-09,23.68421
포장마차,실내 포장마차,2023-01-16,39.19172
포장마차,실내 포장마차,2023-01-23,24.71804
포장마차,실내 포장마차,2023-01-30,19.83082
포장마차,실내 포장마차,2023-02-06,23.1203
포장마차,실내 포장마차,2023-02-13,18.79699
포장마차,실내 포장마차,2023-02-20,18.79699
포장마차,실내 포장마차,2023-02-27,20.5827
포장마차,실내 포장마차,2023-03-06,13.15789
포장마차,실내 포장마차,2023-03-13,19.92481
포장마차,실내 포장마차,2023-03-20,20.48872
포장마차,실내 포장마차,2023-03-27,20.39473
포장마차,실내 포장마차,2023-04-03,16.25939
포장마차,실내 포장마차,2023-04-10,13.62781
포장마차,실내 포장마차,2023-04-17,15.88345
포장마차,실내 포장마차,2023-04-24,16.35338
포장마차,실내 포장마차,2023-05-01,14.00375
포장마차,실내 포장마차,2023-05-08,13.53383
포장마차,실내 포장마차,2023-05-15,20.20676
포장마차,실내 포장마차,2023-05-22,22.55639
포장마차,실내 포장마차,2023-05-29,16.63533
포장마차,실내 포장마차,2023-06-05,17.57518
포장마차,실내 포장마차,2023-06-12,13.34586
포장마차,실내 포장마차,2023-06-19,16.54135
포장마차,실내 포장마차,2023-06-26,15.03759
포장마차,실내 포장마차,2023-07-03,12.40601
포장마차,실내 포장마차,2023-07-10,15.97744
포장마차,실내 포장마차,2023-07-17,14.00375
포장마차,실내 포장마차,2023-07-24,17.29323
포장마차,실내 포장마차,2023-07-31,16.44736
포장마차,실내 포장마차,2023-08-07,15.13157
포장마차,실내 포장마차,2023-08-14,15.13157
포장마차,실내 포장마차,2023-08-21,18.13909
포장마차,실내 포장마차,2023-08-28,16.07142
포장마차,실내 포장마차,2023-09-04,19.07894
포장마차,실내 포장마차,2023-09-11,18.13909
포장마차,실내 포장마차,2023-09-18,15.97744
포장마차,실내 포장마차,2023-09-25,11.8421
포장마차,실내 포장마차,2023-10-02,13.43984
포장마차,실내 포장마차,2023-10-09,17.38721
포장마차,실내 포장마차,2023-10-16,13.15789
포장마차,실내 포장마차,2023-10-23,18.42105
포장마차,실내 포장마차,2023-10-30,19.07894
포장마차,실내 포장마차,2023-11-06,18.23308
포장마차,실내 포장마차,2023-11-13,15.6015
포장마차,실내 포장마차,2023-11-20,16.35338
포장마차,실내 포장마차,2023-11-27,17.85714
포장마차,실내 포장마차,2023-12-04,16.72932
포장마차,실내 포장마차,2023-12-11,16.91729
포장마차,실내 포장마차,2023-12-18,15.6015
포장마차,실내 포장마차,2023-12-25,14.84962
포장마차,실내 포장마차,2024-01-01,14.09774
포장마차,실내 포장마차,2024-01-08,15.78947
포장마차,실내 포장마차,2024-01-15,15.78947
포장마차,실내 포장마차,2024-01-22,18.98496
포장마차,실내 포장마차,2024-01-29,17.4812
포장마차,실내 포장마차,2024-02-05,17.66917
포장마차,실내 포장마차,2024-02-12,14.00375
포장마차,실내 포장마차,2024-02-19,19.45488
포장마차,실내 포장마차,2024-02-26,17.76315
포장마차,실내 포장마차,2024-03-04,19.45488
포장마차,실내 포장마차,2024-03-11,19.17293
포장마차,실내 포장마차,2024-03-18,15.50751
포장마차,실내 포장마차,2024-03-25,17.29323
포장마차,실내 포장마차,2024-04-01,14.00375
포장마차,실내 포장마차,2024-04-08,13.25187
포장마차,실내 포장마차,2024-04-15,17.66917
포장마차,실내 포장마차,2024-04-22,21.33458
포장마차,실내 포장마차,2024-04-29,15.69548
포장마차,실내 포장마차,2024-05-06,17.95112
포장마차,실내 포장마차,2024-05-13,16.16541
포장마차,실내 포장마차,2024-05-20,15.41353
포장마차,실내 포장마차,2024-05-27,14.84962
포장마차,실내 포장마차,2024-06-03,19.07894
포장마차,실내 포장마차,2024-06-10,14.09774
포장마차,실내 포장마차,2024-06-17,18.04511
포장마차,실내 포장마차,2024-06-24,13.53383
포장마차,실내 포장마차,2024-07-01,16.35338
포장마차,실내 포장마차,2024-07-08,23.87218
포장마차,실내 포장마차,2024-07-15,20.30075
포장마차,실내 포장마차,2024-07-22,16.07142
포장마차,실내 포장마차,2024-07-29,17.10526
포장마차,실내 포장마차,2024-08-05,17.4812
포장마차,실내 포장마차,2024-08-12,23.49624
포장마차,실내 포장마차,2024-08-19,16.35338
포장마차,실내 포장마차,2024-08-26,15.78947
포장마차,실내 포장마차,2024-09-02,15.03759
포장마차,실내 포장마차,2024-09-09,14.75563
포장마차,실내 포장마차,2024-09-16,20.86466
포장마차,실내 포장마차,2024-09-23,15.6015
포장마차,실내 포장마차,2024-09-30,18.703
포장마차,실내 포장마차,2024-10-07,13.15789
포장마차,실내 포장마차,2024-10-14,15.03759
포장마차,실내 포장마차,2024-10-21,14.47368
포장마차,실내 포장마차,2024-10-28,13.81578
포장마차,실내 포장마차,2024-11-04,14.84962
포장마차,실내 포장마차,2024-11-11,14.9436
포장마차,실내 포장마차,2024-11-18,13.53383
포장마차,실내 포장마차,2024-11-25,11.93609
포장마차,실내 포장마차,2024-12-02,14.66165
포장마차,실내 포장마차,2024-12-09,14.56766
포장마차,실내 포장마차,2024-12-16,13.43984
포장마차,실내 포장마차,2024-12-23,12.40601
포장마차,실내 포장마차,2024-12-30,13.15789
포장마차,가성비 포차,2023-01-02,0.65789
포장마차,가성비 포차,2023-02-20,0.65789
포장마차,가성비 포차,2023-03-20,0.93984
포장마차,가성비 포차,2023-03-27,0.5639
포장마차,가성비 포차,2023-04-10,0.5639
포장마차,가성비 포차,2023-04-24,0.46992
포장마차,가성비 포차,2023-06-12,0.46992
포장마차,가성비 포차,2023-08-21,1.03383
포장마차,가성비 포차,2024-01-08,0.46992
포장마차,가성비 포차,2024-01-29,0.65789
포장마차,가성비 포차,2024-02-19,0.65789
포장마차,가성비 포차,2024-03-18,0.5639
포장마차,가성비 포차,2024-03-25,0.46992
포장마차,가성비 포차,2024-04-01,0.46992
포장마차,가성비 포차,2024-05-06,0.46992
포장마차,가성비 포차,2024-05-20,0.5639
포장마차,가성비 포차,2024-05-27,0.46992
포장마차,가성비 포차,2024-06-10,0.46992
포장마차,가성비 포차,2024-06-17,0.46992
포장마차,가성비 포차,2024-09-30,0.46992
포장마차,포장마차 우동,2022-12-26,25.02482
포장마차,포장마차 우동,2023-01-02,23.23733
포장마차,포장마차 우동,2023-01-09,23.93247
포장마차,포장마차 우동,2023-01-16,35.94836
포장마차,포장마차 우동,2023-01-23,41.21151
포장마차,포장마차 우동,2023-01-30,30.88381
포장마차,포장마차 우동,2023-02-06,24.92552
포장마차,포장마차 우동,2023-02-13,27.01092
포장마차,포장마차 우동,2023-02-20,22.34359
포장마차,포장마차 우동,2023-02-27,20.75471
포장마차,포장마차 우동,2023-03-06,19.56305
포장마차,포장마차 우동,2023-03-13,20.85402
포장마차,포장마차 우동,2023-03-20,20.25819
포장마차,포장마차 우동,2023-03-27,19.16583
포장마차,포장마차 우동,2023-04-03,22.5422
포장마차,포장마차 우동,2023-04-10,18.17279
포장마차,포장마차 우동,2023-04-17,22.34359
포장마차,포장마차 우동,2023-04-24,16.88182
포장마차,포장마차 우동,2023-05-01,16.98113
포장마차,포장마차 우동,2023-05-08,18.27209
포장마차,포장마차 우동,2023-05-15,20.25819
포장마차,포장마차 우동,2023-05-22,17.37835
포장마차,포장마차 우동,2023-05-29,19.26514
포장마차,포장마차 우동,2023-06-05,18.96722
포장마차,포장마차 우동,2023-06-12,17.67626
포장마차,포장마차 우동,2023-06-19,12.90963
포장마차,포장마차 우동,2023-06-26,20.15888
포장마차,포장마차 우동,2023-07-03,15.69016
